Subject,Experiment,Sex,Age,StimCond,OutcomeCond,RespCond,Running,Congruency,Load,Stimulus,Outcome,Resp,RT,Acc,Points,Discard,Error
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S2,O2,R2,482,1,8,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S1,O1,R1,786,1,7,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S1,O1,R1,488,1,8,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S1,O1,R1,4943,1,0,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S1,O1,R1,802,1,6,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S1,O1,R1,634,1,7,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S1,O1,R1,634,1,7,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S2,O2,R2,582,1,8,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S2,O2,R2,833,1,6,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S1,O1,R1,658,1,7,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S2,O2,R1,704,0,0,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S1,O1,R1,511,1,8,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S1,O1,R1,616,1,7,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S1,O1,R1,468,1,8,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S2,O2,R2,447,1,8,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S2,O2,R2,493,1,8,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S2,O2,R2,379,1,9,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S2,O2,R2,435,1,8,NA,NA
44,OR-priming-faces,female,19,1,1,2,Training,NA,NA,S2,O2,R2,531,1,8,NA,NA
44,OR-priming-faces,female,19,1,1,2,PracticeTest,Congruent,Load,S1,O1,R1,2467,1,NA,TRUE,TooSlow
44,OR-priming-faces,female,19,1,1,2,PracticeTest,Incongruent,NoLoad,S1,O2,R2,1245,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,PracticeTest,Congruent,NoLoad,S1,O1,R1,995,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,PracticeTest,Congruent,Load,S2,O2,NA,NA,NA,NA,TRUE,OutcomeResp
44,OR-priming-faces,female,19,1,1,2,PracticeTest,Congruent,NoLoad,S2,O2,R2,747,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,PracticeTest,Incongruent,Load,S1,O2,NA,NA,NA,NA,TRUE,FaceResp
44,OR-priming-faces,female,19,1,1,2,PracticeTest,Incongruent,Load,S2,O1,R2,815,0,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,PracticeTest,Incongruent,NoLoad,S2,O1,R1,886,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Congruent,NoLoad,S1,O1,R1,619,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Incongruent,NoLoad,S2,O1,R1,945,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Congruent,NoLoad,S2,O2,R2,606,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Congruent,Load,S2,O2,R2,1006,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Incongruent,Load,S1,O2,R2,935,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Congruent,Load,S1,O1,R1,710,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Incongruent,Load,S2,O1,R1,752,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Incongruent,NoLoad,S1,O2,R2,718,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Congruent,Load,S1,O1,R1,729,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Incongruent,NoLoad,S1,O2,R2,831,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Incongruent,NoLoad,S2,O1,R1,891,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Congruent,NoLoad,S2,O2,R2,634,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Incongruent,Load,S2,O1,R1,761,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Incongruent,Load,S1,O2,R2,637,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Congruent,Load,S2,O2,R2,672,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Congruent,NoLoad,S1,O1,R1,1006,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Congruent,Load,S1,O1,NA,NA,NA,NA,TRUE,OutcomeResp
44,OR-priming-faces,female,19,1,1,2,Test,Incongruent,NoLoad,S2,O1,R1,732,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Incongruent,NoLoad,S1,O2,R2,877,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Incongruent,Load,S1,O2,R2,721,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Incongruent,Load,S2,O1,NA,NA,NA,NA,TRUE,FaceResp
44,OR-priming-faces,female,19,1,1,2,Test,Congruent,NoLoad,S2,O2,R2,739,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Congruent,NoLoad,S1,O1,R1,761,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Congruent,Load,S2,O2,R2,756,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Incongruent,Load,S2,O1,R2,700,0,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Congruent,Load,S1,O1,R1,918,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Incongruent,Load,S1,O2,R2,748,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Incongruent,NoLoad,S2,O1,R1,685,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Incongruent,Load,S2,O1,R1,611,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Congruent,Load,S1,O1,R1,666,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Congruent,NoLoad,S2,O2,R2,882,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Congruent,Load,S2,O2,R2,743,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Congruent,NoLoad,S1,O1,R1,713,1,NA,FALSE,NA
44,OR-priming-faces,female,19,1,1,2,Test,Incongruent,NoLoad,S1,O2,R2,652,1,NA,FALSE,NA
45,OR-priming-faces,female,19,2,2,1,PracticeTraining,NA,NA,S1,O1,R2,2361,0,0,NA,NA
45,OR-priming-faces,female,19,2,2,1,PracticeTraining,NA,NA,S2,O2,R1,721,0,0,NA,NA
45,OR-priming-faces,female,19,2,2,1,PracticeTraining,NA,NA,S2,O2,R2,1446,1,3,NA,NA
45,OR-priming-faces,female,19,2,2,1,PracticeTraining,NA,NA,S1,O1,R1,764,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,1412,1,3,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,558,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,554,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,476,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,526,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,477,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,457,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,583,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,639,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,651,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,599,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,599,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,635,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,671,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,497,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,776,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,439,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,538,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,601,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,617,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,612,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,708,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,708,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,472,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,755,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,548,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,460,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,566,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,638,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,431,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,613,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R2,646,0,0,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,2099,1,0,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R1,641,0,0,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,1308,1,4,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,544,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,656,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,488,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,478,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,458,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,534,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R1,633,0,0,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,755,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,475,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,671,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,493,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,505,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,617,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,1831,1,1,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,463,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,468,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,485,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,735,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,497,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,461,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,1185,1,5,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,555,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,648,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,591,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,595,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R1,619,0,0,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,472,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,530,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,770,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,539,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,621,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,518,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,443,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,561,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,609,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,593,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,659,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,558,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,607,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,693,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,663,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,595,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,624,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,1431,1,3,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,537,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,1499,1,3,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,616,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,508,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,741,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,499,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,1047,1,5,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,532,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,588,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,617,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,489,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,485,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,562,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,431,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,697,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,553,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,568,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,526,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,569,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,497,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,547,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,449,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,472,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,406,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,457,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,683,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,525,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,411,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,566,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,645,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,484,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,547,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,505,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,581,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,554,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R1,535,0,0,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,699,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,480,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,543,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,551,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,475,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,644,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,587,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,719,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,494,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,396,1,9,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,588,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,467,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,416,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,423,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,471,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,370,1,9,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,501,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,447,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,396,1,9,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,438,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R2,420,0,0,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,706,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,572,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,585,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,544,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,560,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,595,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,592,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,574,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,580,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,522,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,518,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,360,1,9,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,476,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,508,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,463,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,676,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,544,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,387,1,9,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,403,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,445,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,528,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,529,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,1147,1,5,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,492,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,1555,1,3,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,701,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,462,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,369,1,9,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,399,1,9,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,561,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,571,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,540,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,709,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,945,1,6,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,551,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,610,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,535,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,395,1,9,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,524,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,603,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,591,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,694,1,7,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,416,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,432,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,501,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,407,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,436,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R2,418,0,0,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,470,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,426,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,466,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,430,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,532,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,392,1,9,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,461,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,450,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,321,1,9,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,447,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,382,1,9,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,440,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,382,1,9,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,362,1,9,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S1,O1,R1,530,1,8,NA,NA
45,OR-priming-faces,female,19,2,2,1,Training,NA,NA,S2,O2,R2,396,1,9,NA,NA
